incident_id,opened_at,resolved_at,priority,service,category,assignment_group,ci,channel,sla_due,sla_breached,reopen_count,customer_sat
INC11308,2025-11-30 05:48:37.623315,2025-11-30 07:12:37.623315,P3,Сервис-деск,Инцидент,DBA,DS-CL-01,Телефон,2025-12-01 05:48:37.623315,False,0,5
INC11309,2025-11-30 04:09:37.623315,2025-11-30 16:57:37.623315,P4,ERP,Инцидент,Service Desk L1,DS-CL-01,Мониторинг,2025-12-02 04:09:37.623315,False,0,4
INC11310,2025-11-30 10:16:37.623315,2025-11-30 11:54:37.623315,P1,VPN,Проблема,Network,VPN-GW-02,Почта,2025-11-30 14:16:37.623315,False,0,1
INC11311,2025-11-30 06:05:37.623315,2025-12-02 06:21:37.623315,P4,Сервис-деск,Сервисный запрос,NOC,DS-CL-01,Портал,2025-12-02 06:05:37.623315,True,0,4
INC11312,2025-11-30 22:03:37.623315,2025-12-02 08:26:37.623315,P3,Корпоративная почта,Инцидент,Application Support,VPN-GW-02,Портал,2025-12-01 22:03:37.623315,True,0,4
INC11313,2025-11-30 13:20:37.623315,2025-12-01 14:51:37.623315,P3,Data Platform,Сервисный запрос,Application Support,DB-PRD-01,Портал,2025-12-01 13:20:37.623315,True,0,5
INC11314,2025-11-30 23:10:37.623315,,P3,Data Platform,Инцидент,DBA,FW-01,Телефон,2025-12-01 23:10:37.623315,True,0,2
INC11315,2025-11-30 06:56:37.623315,,P3,Сеть офисов,Проблема,NOC,VPN-GW-02,Портал,2025-12-01 06:56:37.623315,True,0,1
INC11316,2025-11-29 23:47:37.623315,,P3,ERP,Проблема,Service Desk L2,FW-01,Телефон,2025-11-30 23:47:37.623315,True,0,4
INC11317,2025-11-30 21:01:37.623315,2025-12-01 17:00:37.623315,P3,Корпоративная почта,Инцидент,NOC,FW-01,Портал,2025-12-01 21:01:37.623315,False,0,2
INC11318,2025-11-30 14:57:37.623315,2025-12-02 17:46:37.623315,P4,Data Platform,Сервисный запрос,Service Desk L1,FW-01,Телефон,2025-12-02 14:57:37.623315,True,0,
INC11319,2025-11-30 10:44:37.623315,2025-12-01 04:02:37.623315,P3,ERP,Сервисный запрос,NOC,DB-PRD-01,Телефон,2025-12-01 10:44:37.623315,False,0,5
INC11320,2025-11-30 02:23:37.623315,2025-12-01 13:59:37.623315,P3,Корпоративная почта,Инцидент,Application Support,FW-01,Мониторинг,2025-12-01 02:23:37.623315,True,0,5
INC11321,2025-11-30 13:46:37.623315,2025-12-01 23:38:37.623315,P3,VPN,Сервисный запрос,Service Desk L1,FW-01,Портал,2025-12-01 13:46:37.623315,True,0,
INC11322,2025-11-30 20:44:37.623315,,P3,Корпоративная почта,Проблема,NOC,APP-ERP-01,Портал,2025-12-01 20:44:37.623315,True,0,4
INC11323,2025-11-30 15:23:37.623315,,P3,Корпоративная почта,Сервисный запрос,Service Desk L2,DB-PRD-01,Телефон,2025-12-01 15:23:37.623315,True,0,5
INC11324,2025-11-30 08:44:37.623315,2025-12-03 04:24:37.623315,P4,ERP,Инцидент,DBA,DB-PRD-01,Портал,2025-12-02 08:44:37.623315,True,0,5
INC11325,2025-11-29 23:57:37.623315,2025-12-01 00:42:37.623315,P3,Data Platform,Сервисный запрос,Service Desk L2,VPN-GW-02,Телефон,2025-11-30 23:57:37.623315,True,0,4
INC11326,2025-11-30 02:56:37.623315,2025-11-30 05:08:37.623315,P1,Сеть офисов,Сервисный запрос,Application Support,VPN-GW-02,Телефон,2025-11-30 06:56:37.623315,False,0,2
INC11327,2025-12-01 16:08:37.623315,2025-12-04 04:45:37.623315,P4,Сеть офисов,Сервисный запрос,DBA,FW-01,Почта,2025-12-03 16:08:37.623315,True,0,5
INC11328,2025-12-01 07:55:37.623315,2025-12-01 12:27:37.623315,P1,Сервис-деск,Инцидент,Application Support,DB-PRD-01,Мониторинг,2025-12-01 11:55:37.623315,True,0,3
INC11329,2025-12-01 18:46:37.623315,2025-12-01 20:42:37.623315,P2,VPN,Проблема,DBA,DS-CL-01,Телефон,2025-12-02 02:46:37.623315,False,0,1
INC11330,2025-12-01 20:48:37.623315,2025-12-03 04:55:37.623315,P3,Сервис-деск,Сервисный запрос,Service Desk L1,DS-CL-01,Мониторинг,2025-12-02 20:48:37.623315,True,0,5
INC11331,2025-12-01 07:23:37.623315,2025-12-01 15:55:37.623315,P3,ERP,Инцидент,Service Desk L1,VPN-GW-02,Портал,2025-12-02 07:23:37.623315,False,0,5
INC11332,2025-12-01 15:18:37.623315,2025-12-03 01:04:37.623315,P3,ERP,Проблема,Service Desk L2,MAIL-CL-01,Почта,2025-12-02 15:18:37.623315,True,0,2
INC11333,2025-12-01 10:27:37.623315,2025-12-03 17:18:37.623315,P4,VPN,Сервисный запрос,Service Desk L2,FW-01,Мониторинг,2025-12-03 10:27:37.623315,True,0,3
INC11334,2025-12-01 18:45:37.623315,2025-12-02 13:19:37.623315,P3,Сеть офисов,Сервисный запрос,NOC,APP-ERP-01,Мониторинг,2025-12-02 18:45:37.623315,False,0,4
INC11335,2025-12-01 01:49:37.623315,2025-12-01 03:11:37.623315,P1,Data Platform,Инцидент,Application Support,APP-ERP-01,Почта,2025-12-01 05:49:37.623315,False,0,2
INC11336,2025-12-01 07:55:37.623315,,P3,Сеть офисов,Инцидент,Network,MAIL-CL-01,Мониторинг,2025-12-02 07:55:37.623315,True,0,1
INC11337,2025-12-01 07:00:37.623315,2025-12-01 09:42:37.623315,P1,Data Platform,Сервисный запрос,Application Support,MAIL-CL-01,Мониторинг,2025-12-01 11:00:37.623315,False,0,5
INC11338,2025-12-01 12:22:37.623315,,P3,ERP,Инцидент,Application Support,FW-01,Почта,2025-12-02 12:22:37.623315,True,0,1
INC11339,2025-12-01 20:13:37.623315,2025-12-02 10:40:37.623315,P3,Сервис-деск,Сервисный запрос,NOC,DB-PRD-01,Почта,2025-12-02 20:13:37.623315,False,0,2
INC11340,2025-11-30 23:42:37.623315,2025-12-01 17:34:37.623315,P3,ERP,Проблема,Service Desk L1,FW-01,Мониторинг,2025-12-01 23:42:37.623315,False,0,
INC11341,2025-12-01 00:19:37.623315,2025-12-01 19:49:37.623315,P3,ERP,Сервисный запрос,Application Support,APP-ERP-01,Портал,2025-12-02 00:19:37.623315,False,0,2
INC11342,2025-12-01 10:02:37.623315,2025-12-01 13:00:37.623315,P1,ERP,Инцидент,Service Desk L1,VPN-GW-02,Мониторинг,2025-12-01 14:02:37.623315,False,0,2
INC11343,2025-12-01 22:51:37.623315,2025-12-02 08:16:37.623315,P4,Сеть офисов,Инцидент,Service Desk L2,APP-ERP-01,Портал,2025-12-03 22:51:37.623315,False,0,
INC11344,2025-12-01 00:16:37.623315,2025-12-01 10:41:37.623315,P3,Корпоративная почта,Сервисный запрос,NOC,VPN-GW-02,Телефон,2025-12-02 00:16:37.623315,False,0,5
INC11345,2025-12-01 07:14:37.623315,2025-12-02 10:39:37.623315,P3,Сервис-деск,Сервисный запрос,Network,MAIL-CL-01,Мониторинг,2025-12-02 07:14:37.623315,True,0,1
INC11346,2025-12-01 19:12:37.623315,2025-12-04 01:44:37.623315,P4,Сервис-деск,Проблема,Service Desk L1,VPN-GW-02,Телефон,2025-12-03 19:12:37.623315,True,1,2
INC11347,2025-12-01 17:40:37.623315,2025-12-03 14:51:37.623315,P4,ERP,Проблема,Network,APP-ERP-01,Портал,2025-12-03 17:40:37.623315,False,0,1
INC11348,2025-12-01 04:07:37.623315,2025-12-02 13:13:37.623315,P3,ERP,Инцидент,Service Desk L2,VPN-GW-02,Портал,2025-12-02 04:07:37.623315,True,0,5
INC11349,2025-12-01 14:26:37.623315,2025-12-02 06:26:37.623315,P3,Сеть офисов,Проблема,Service Desk L1,VPN-GW-02,Почта,2025-12-02 14:26:37.623315,False,0,4
INC11350,2025-12-01 13:06:37.623315,,P3,Сеть офисов,Сервисный запрос,Network,APP-ERP-01,Портал,2025-12-02 13:06:37.623315,True,0,5
INC11351,2025-12-01 00:22:37.623315,2025-12-01 21:25:37.623315,P3,VPN,Сервисный запрос,Service Desk L1,MAIL-CL-01,Телефон,2025-12-02 00:22:37.623315,False,0,3
INC11352,2025-12-01 11:45:37.623315,2025-12-03 23:37:37.623315,P4,Data Platform,Сервисный запрос,DBA,FW-01,Телефон,2025-12-03 11:45:37.623315,True,0,3
INC11353,2025-12-01 04:21:37.623315,2025-12-02 23:49:37.623315,P4,Data Platform,Сервисный запрос,DBA,VPN-GW-02,Телефон,2025-12-03 04:21:37.623315,False,0,5
INC11354,2025-12-01 17:49:37.623315,2025-12-03 13:51:37.623315,P4,VPN,Инцидент,Service Desk L1,MAIL-CL-01,Портал,2025-12-03 17:49:37.623315,False,0,4
INC11355,2025-12-01 10:37:37.623315,2025-12-02 04:58:37.623315,P4,Сервис-деск,Инцидент,DBA,APP-ERP-01,Телефон,2025-12-03 10:37:37.623315,False,0,2
INC11356,2025-12-01 19:42:37.623315,2025-12-01 23:51:37.623315,P3,Корпоративная почта,Проблема,Service Desk L2,VPN-GW-02,Почта,2025-12-02 19:42:37.623315,False,0,5
INC11357,2025-12-01 04:30:37.623315,2025-12-02 11:51:37.623315,P3,Data Platform,Сервисный запрос,Service Desk L2,DS-CL-01,Мониторинг,2025-12-02 04:30:37.623315,True,0,4
INC11358,2025-12-01 10:00:37.623315,,P2,Корпоративная почта,Инцидент,Network,DS-CL-01,Портал,2025-12-01 18:00:37.623315,True,0,1
INC11359,2025-12-01 07:55:37.623315,2025-12-01 16:36:37.623315,P4,Корпоративная почта,Проблема,NOC,FW-01,Мониторинг,2025-12-03 07:55:37.623315,False,0,2
INC11360,2025-12-01 15:06:37.623315,2025-12-02 04:58:37.623315,P3,Корпоративная почта,Инцидент,Service Desk L1,MAIL-CL-01,Телефон,2025-12-02 15:06:37.623315,False,0,5
INC11361,2025-12-01 07:49:37.623315,2025-12-01 12:48:37.623315,P2,VPN,Проблема,DBA,FW-01,Почта,2025-12-01 15:49:37.623315,False,0,4
INC11362,2025-12-01 00:34:37.623315,2025-12-02 09:44:37.623315,P3,ERP,Инцидент,DBA,APP-ERP-01,Мониторинг,2025-12-02 00:34:37.623315,True,0,1
INC11363,2025-12-01 00:50:37.623315,2025-12-01 12:51:37.623315,P3,ERP,Сервисный запрос,Service Desk L1,DB-PRD-01,Телефон,2025-12-02 00:50:37.623315,False,0,
INC11364,2025-12-01 17:05:37.623315,2025-12-03 04:09:37.623315,P4,ERP,Сервисный запрос,NOC,FW-01,Мониторинг,2025-12-03 17:05:37.623315,False,0,
INC11365,2025-12-01 10:39:37.623315,2025-12-02 07:02:37.623315,P4,VPN,Инцидент,NOC,DB-PRD-01,Почта,2025-12-03 10:39:37.623315,False,0,
INC11366,2025-12-01 13:39:37.623315,2025-12-04 09:13:37.623315,P4,Сервис-деск,Проблема,Service Desk L2,FW-01,Мониторинг,2025-12-03 13:39:37.623315,True,0,2
INC11367,2025-12-01 05:36:37.623315,2025-12-02 04:48:37.623315,P4,Data Platform,Инцидент,NOC,DB-PRD-01,Мониторинг,2025-12-03 05:36:37.623315,False,0,5
INC11368,2025-12-01 14:43:37.623315,2025-12-01 23:30:37.623315,P4,Корпоративная почта,Проблема,DBA,DB-PRD-01,Портал,2025-12-03 14:43:37.623315,False,0,
INC11369,2025-12-01 19:33:37.623315,2025-12-01 22:00:37.623315,P1,ERP,Проблема,Service Desk L1,MAIL-CL-01,Почта,2025-12-01 23:33:37.623315,False,0,4
INC11370,2025-12-01 10:15:37.623315,2025-12-01 13:11:37.623315,P3,Сервис-деск,Проблема,Service Desk L2,FW-01,Портал,2025-12-02 10:15:37.623315,False,0,2
INC11371,2025-12-01 13:51:37.623315,2025-12-01 18:55:37.623315,P3,Data Platform,Сервисный запрос,Application Support,APP-ERP-01,Телефон,2025-12-02 13:51:37.623315,False,0,
INC11372,2025-12-01 10:37:37.623315,,P3,Сеть офисов,Инцидент,Service Desk L1,APP-ERP-01,Портал,2025-12-02 10:37:37.623315,True,0,1
INC11373,2025-12-01 05:49:37.623315,2025-12-01 08:26:37.623315,P4,Сервис-деск,Проблема,Service Desk L2,DS-CL-01,Телефон,2025-12-03 05:49:37.623315,False,0,1
INC11374,2025-12-01 02:30:37.623315,2025-12-02 13:59:37.623315,P3,Сервис-деск,Сервисный запрос,Service Desk L1,DS-CL-01,Мониторинг,2025-12-02 02:30:37.623315,True,0,1
INC11375,2025-12-01 17:48:37.623315,2025-12-02 15:27:37.623315,P4,Сервис-деск,Проблема,NOC,APP-ERP-01,Телефон,2025-12-03 17:48:37.623315,False,0,
INC11376,2025-12-01 04:14:37.623315,2025-12-02 11:24:37.623315,P3,Сервис-деск,Инцидент,Network,VPN-GW-02,Почта,2025-12-02 04:14:37.623315,True,0,5
INC11377,2025-12-01 22:59:37.623315,2025-12-02 16:43:37.623315,P3,VPN,Сервисный запрос,Application Support,DB-PRD-01,Почта,2025-12-02 22:59:37.623315,False,0,4
INC11378,2025-12-01 15:36:37.623315,2025-12-02 02:24:37.623315,P3,Корпоративная почта,Проблема,Service Desk L2,MAIL-CL-01,Мониторинг,2025-12-02 15:36:37.623315,False,0,4
INC11379,2025-12-01 17:34:37.623315,2025-12-04 16:20:37.623315,P4,Корпоративная почта,Проблема,Service Desk L1,MAIL-CL-01,Почта,2025-12-03 17:34:37.623315,True,0,5
INC11380,2025-12-01 01:13:37.623315,2025-12-01 04:42:37.623315,P2,Корпоративная почта,Инцидент,NOC,DS-CL-01,Мониторинг,2025-12-01 09:13:37.623315,False,0,2
INC11381,2025-12-01 02:23:37.623315,2025-12-03 20:32:37.623315,P4,Сервис-деск,Сервисный запрос,NOC,FW-01,Портал,2025-12-03 02:23:37.623315,True,0,4
INC11382,2025-12-01 10:45:37.623315,2025-12-02 19:22:37.623315,P4,Сеть офисов,Сервисный запрос,Network,DS-CL-01,Почта,2025-12-03 10:45:37.623315,False,0,5
INC11383,2025-12-01 17:53:37.623315,2025-12-03 08:06:37.623315,P4,Data Platform,Проблема,Service Desk L2,DB-PRD-01,Почта,2025-12-03 17:53:37.623315,False,0,2
INC11384,2025-12-01 17:41:37.623315,2025-12-01 22:56:37.623315,P4,Корпоративная почта,Инцидент,Service Desk L2,FW-01,Мониторинг,2025-12-03 17:41:37.623315,False,0,2
INC11385,2025-12-02 21:08:37.623315,2025-12-03 07:54:37.623315,P2,VPN,Инцидент,NOC,MAIL-CL-01,Почта,2025-12-03 05:08:37.623315,True,0,1
INC11386,2025-12-02 21:58:37.623315,,P3,ERP,Инцидент,Application Support,DB-PRD-01,Мониторинг,2025-12-03 21:58:37.623315,True,0,1
INC11387,2025-12-02 01:49:37.623315,2025-12-02 06:49:37.623315,P2,Сервис-деск,Проблема,Network,APP-ERP-01,Почта,2025-12-02 09:49:37.623315,False,0,1
INC11388,2025-12-02 11:04:37.623315,2025-12-02 14:39:37.623315,P3,ERP,Сервисный запрос,Service Desk L1,DB-PRD-01,Портал,2025-12-03 11:04:37.623315,False,0,4
INC11389,2025-12-02 04:15:37.623315,2025-12-02 04:45:37.623315,P4,Сервис-деск,Проблема,NOC,DS-CL-01,Портал,2025-12-04 04:15:37.623315,False,0,2
INC11390,2025-12-02 07:20:37.623315,2025-12-03 21:23:37.623315,P4,Корпоративная почта,Сервисный запрос,Application Support,DB-PRD-01,Почта,2025-12-04 07:20:37.623315,False,0,2
INC11391,2025-12-02 04:53:37.623315,2025-12-03 03:46:37.623315,P3,Сервис-деск,Сервисный запрос,NOC,FW-01,Портал,2025-12-03 04:53:37.623315,False,0,
INC11392,2025-12-02 15:32:37.623315,2025-12-03 22:55:37.623315,P3,VPN,Инцидент,Application Support,VPN-GW-02,Портал,2025-12-03 15:32:37.623315,True,0,1
INC11393,2025-12-02 10:21:37.623315,,P3,ERP,Проблема,Service Desk L2,DS-CL-01,Портал,2025-12-03 10:21:37.623315,True,0,1
INC11394,2025-12-02 10:21:37.623315,2025-12-02 18:18:37.623315,P3,Сервис-деск,Инцидент,Network,DB-PRD-01,Мониторинг,2025-12-03 10:21:37.623315,False,0,5
INC11395,2025-12-02 22:44:37.623315,2025-12-04 05:18:37.623315,P3,Корпоративная почта,Проблема,Application Support,DB-PRD-01,Портал,2025-12-03 22:44:37.623315,True,0,5
INC11396,2025-12-02 12:58:37.623315,,P3,Data Platform,Сервисный запрос,Service Desk L2,DS-CL-01,Портал,2025-12-03 12:58:37.623315,True,0,1
INC11397,2025-12-02 08:56:37.623315,2025-12-03 16:25:37.623315,P4,Сервис-деск,Инцидент,Service Desk L1,MAIL-CL-01,Мониторинг,2025-12-04 08:56:37.623315,False,0,1
INC11398,2025-12-02 17:34:37.623315,2025-12-03 12:01:37.623315,P4,Сеть офисов,Сервисный запрос,Network,VPN-GW-02,Портал,2025-12-04 17:34:37.623315,False,0,
INC11399,2025-12-02 02:00:37.623315,2025-12-02 21:47:37.623315,P4,Data Platform,Инцидент,Network,MAIL-CL-01,Портал,2025-12-04 02:00:37.623315,False,0,
INC11400,2025-12-02 01:23:37.623315,,P3,ERP,Проблема,Service Desk L2,MAIL-CL-01,Мониторинг,2025-12-03 01:23:37.623315,True,0,4
INC11401,2025-12-02 01:50:37.623315,2025-12-04 03:28:37.623315,P4,Data Platform,Сервисный запрос,Service Desk L1,DB-PRD-01,Телефон,2025-12-04 01:50:37.623315,True,0,4
INC11402,2025-12-02 12:54:37.623315,2025-12-02 22:42:37.623315,P2,Data Platform,Инцидент,Service Desk L2,VPN-GW-02,Мониторинг,2025-12-02 20:54:37.623315,True,0,1
INC11403,2025-12-02 07:06:37.623315,2025-12-05 04:19:37.623315,P4,VPN,Проблема,Network,DB-PRD-01,Телефон,2025-12-04 07:06:37.623315,True,0,2
INC11404,2025-12-02 20:15:37.623315,2025-12-02 23:59:37.623315,P3,ERP,Сервисный запрос,NOC,VPN-GW-02,Мониторинг,2025-12-03 20:15:37.623315,False,1,
INC11405,2025-12-02 00:46:37.623315,2025-12-03 01:19:37.623315,P3,Корпоративная почта,Сервисный запрос,DBA,DB-PRD-01,Почта,2025-12-03 00:46:37.623315,True,0,
INC11406,2025-12-01 23:59:37.623315,2025-12-02 03:15:37.623315,P1,Корпоративная почта,Инцидент,DBA,DS-CL-01,Телефон,2025-12-02 03:59:37.623315,False,0,
INC11407,2025-12-02 18:27:37.623315,,P4,Корпоративная почта,Инцидент,DBA,MAIL-CL-01,Мониторинг,2025-12-04 18:27:37.623315,True,0,
INC11408,2025-12-01 23:30:37.623315,2025-12-03 06:23:37.623315,P3,Сервис-деск,Сервисный запрос,NOC,DS-CL-01,Почта,2025-12-02 23:30:37.623315,True,0,5
INC11409,2025-12-02 12:06:37.623315,2025-12-03 10:06:37.623315,P3,ERP,Проблема,NOC,DS-CL-01,Почта,2025-12-03 12:06:37.623315,False,2,5
INC11410,2025-12-02 20:29:37.623315,2025-12-03 21:22:37.623315,P3,Корпоративная почта,Инцидент,Application Support,VPN-GW-02,Портал,2025-12-03 20:29:37.623315,True,0,5
INC11411,2025-12-02 09:34:37.623315,2025-12-04 09:26:37.623315,P4,Сервис-деск,Проблема,Service Desk L2,MAIL-CL-01,Телефон,2025-12-04 09:34:37.623315,False,0,1
INC11412,2025-12-02 09:23:37.623315,,P3,Data Platform,Инцидент,DBA,DS-CL-01,Почта,2025-12-03 09:23:37.623315,True,0,2
